index,DatetimeEnd,Concentration,year,month,day,hour,season
395,2019-01-17 15:00:00+01:00,47.5,2019,1,17,15,winter
396,2019-01-17 16:00:00+01:00,43.0,2019,1,17,16,winter
397,2019-01-17 17:00:00+01:00,36.5,2019,1,17,17,winter
398,2019-01-17 18:00:00+01:00,34.0,2019,1,17,18,winter
399,2019-01-17 19:00:00+01:00,40.0,2019,1,17,19,winter
400,2019-01-17 20:00:00+01:00,50.0,2019,1,17,20,winter
401,2019-01-17 21:00:00+01:00,41.5,2019,1,17,21,winter
402,2019-01-17 22:00:00+01:00,40.5,2019,1,17,22,winter
403,2019-01-17 23:00:00+01:00,28.0,2019,1,17,23,winter
404,2019-01-18 00:00:00+01:00,26.0,2019,1,18,0,winter
405,2019-01-18 01:00:00+01:00,30.5,2019,1,18,1,winter
406,2019-01-18 02:00:00+01:00,25.0,2019,1,18,2,winter
407,2019-01-18 03:00:00+01:00,35.5,2019,1,18,3,winter
408,2019-01-18 04:00:00+01:00,26.5,2019,1,18,4,winter
409,2019-01-18 05:00:00+01:00,31.5,2019,1,18,5,winter
410,2019-01-18 06:00:00+01:00,53.5,2019,1,18,6,winter
411,2019-01-18 07:00:00+01:00,61.5,2019,1,18,7,winter
412,2019-01-18 08:00:00+01:00,67.5,2019,1,18,8,winter
413,2019-01-18 09:00:00+01:00,70.0,2019,1,18,9,winter
414,2019-01-18 10:00:00+01:00,68.0,2019,1,18,10,winter
415,2019-01-18 11:00:00+01:00,60.0,2019,1,18,11,winter
416,2019-01-18 12:00:00+01:00,60.0,2019,1,18,12,winter
417,2019-01-18 13:00:00+01:00,57.5,2019,1,18,13,winter
418,2019-01-18 14:00:00+01:00,53.5,2019,1,18,14,winter
419,2019-01-18 15:00:00+01:00,55.5,2019,1,18,15,winter
420,2019-01-18 16:00:00+01:00,50.0,2019,1,18,16,winter
421,2019-01-18 17:00:00+01:00,50.5,2019,1,18,17,winter
422,2019-01-18 18:00:00+01:00,64.5,2019,1,18,18,winter
423,2019-01-18 19:00:00+01:00,68.5,2019,1,18,19,winter
424,2019-01-18 20:00:00+01:00,73.5,2019,1,18,20,winter
425,2019-01-18 21:00:00+01:00,70.0,2019,1,18,21,winter
426,2019-01-18 22:00:00+01:00,64.5,2019,1,18,22,winter
427,2019-01-18 23:00:00+01:00,58.0,2019,1,18,23,winter
428,2019-01-19 00:00:00+01:00,64.5,2019,1,19,0,winter
429,2019-01-19 01:00:00+01:00,63.5,2019,1,19,1,winter
430,2019-01-19 02:00:00+01:00,55.0,2019,1,19,2,winter
431,2019-01-19 03:00:00+01:00,50.5,2019,1,19,3,winter
432,2019-01-19 04:00:00+01:00,46.0,2019,1,19,4,winter
433,2019-01-19 05:00:00+01:00,38.5,2019,1,19,5,winter
434,2019-01-19 06:00:00+01:00,35.5,2019,1,19,6,winter
435,2019-01-19 07:00:00+01:00,37.5,2019,1,19,7,winter
436,2019-01-19 08:00:00+01:00,39.5,2019,1,19,8,winter
437,2019-01-19 09:00:00+01:00,41.0,2019,1,19,9,winter
438,2019-01-19 10:00:00+01:00,39.0,2019,1,19,10,winter
439,2019-01-19 11:00:00+01:00,34.5,2019,1,19,11,winter
440,2019-01-19 12:00:00+01:00,34.0,2019,1,19,12,winter
441,2019-01-19 13:00:00+01:00,33.5,2019,1,19,13,winter
442,2019-01-19 14:00:00+01:00,30.5,2019,1,19,14,winter
443,2019-01-19 15:00:00+01:00,31.0,2019,1,19,15,winter
444,2019-01-19 16:00:00+01:00,32.0,2019,1,19,16,winter
445,2019-01-19 17:00:00+01:00,44.5,2019,1,19,17,winter
446,2019-01-19 18:00:00+01:00,55.0,2019,1,19,18,winter
447,2019-01-19 19:00:00+01:00,59.0,2019,1,19,19,winter
448,2019-01-19 20:00:00+01:00,60.5,2019,1,19,20,winter
449,2019-01-19 21:00:00+01:00,65.0,2019,1,19,21,winter
450,2019-01-19 22:00:00+01:00,59.5,2019,1,19,22,winter
451,2019-01-19 23:00:00+01:00,61.5,2019,1,19,23,winter
452,2019-01-20 00:00:00+01:00,68.0,2019,1,20,0,winter
453,2019-01-20 01:00:00+01:00,63.0,2019,1,20,1,winter
454,2019-01-20 02:00:00+01:00,53.5,2019,1,20,2,winter
455,2019-01-20 03:00:00+01:00,48.0,2019,1,20,3,winter
456,2019-01-20 04:00:00+01:00,46.0,2019,1,20,4,winter
457,2019-01-20 05:00:00+01:00,47.0,2019,1,20,5,winter
458,2019-01-20 06:00:00+01:00,51.0,2019,1,20,6,winter
459,2019-01-20 07:00:00+01:00,53.5,2019,1,20,7,winter
460,2019-01-20 08:00:00+01:00,54.5,2019,1,20,8,winter
461,2019-01-20 09:00:00+01:00,58.0,2019,1,20,9,winter
462,2019-01-20 10:00:00+01:00,61.5,2019,1,20,10,winter
463,2019-01-20 11:00:00+01:00,57.0,2019,1,20,11,winter
464,2019-01-20 12:00:00+01:00,53.5,2019,1,20,12,winter
465,2019-01-20 13:00:00+01:00,52.5,2019,1,20,13,winter
466,2019-01-20 14:00:00+01:00,44.5,2019,1,20,14,winter
467,2019-01-20 15:00:00+01:00,40.0,2019,1,20,15,winter
468,2019-01-20 16:00:00+01:00,44.5,2019,1,20,16,winter
469,2019-01-20 17:00:00+01:00,55.0,2019,1,20,17,winter
470,2019-01-20 18:00:00+01:00,64.0,2019,1,20,18,winter
471,2019-01-20 19:00:00+01:00,62.0,2019,1,20,19,winter
472,2019-01-20 20:00:00+01:00,66.5,2019,1,20,20,winter
473,2019-01-20 21:00:00+01:00,66.5,2019,1,20,21,winter
474,2019-01-20 22:00:00+01:00,62.5,2019,1,20,22,winter
475,2019-01-20 23:00:00+01:00,65.0,2019,1,20,23,winter
476,2019-01-21 00:00:00+01:00,64.5,2019,1,21,0,winter
477,2019-01-21 01:00:00+01:00,66.5,2019,1,21,1,winter
478,2019-01-21 02:00:00+01:00,66.5,2019,1,21,2,winter
479,2019-01-21 03:00:00+01:00,62.5,2019,1,21,3,winter
480,2019-01-21 04:00:00+01:00,62.5,2019,1,21,4,winter
481,2019-01-21 05:00:00+01:00,68.5,2019,1,21,5,winter
482,2019-01-21 06:00:00+01:00,73.0,2019,1,21,6,winter
483,2019-01-21 07:00:00+01:00,73.5,2019,1,21,7,winter
484,2019-01-21 08:00:00+01:00,77.0,2019,1,21,8,winter
485,2019-01-21 09:00:00+01:00,84.5,2019,1,21,9,winter
486,2019-01-21 10:00:00+01:00,94.0,2019,1,21,10,winter
487,2019-01-21 11:00:00+01:00,91.5,2019,1,21,11,winter
488,2019-01-21 12:00:00+01:00,85.0,2019,1,21,12,winter
489,2019-01-21 13:00:00+01:00,74.5,2019,1,21,13,winter
490,2019-01-21 14:00:00+01:00,63.5,2019,1,21,14,winter
491,2019-01-21 15:00:00+01:00,63.0,2019,1,21,15,winter
492,2019-01-21 16:00:00+01:00,65.0,2019,1,21,16,winter
493,2019-01-21 17:00:00+01:00,62.5,2019,1,21,17,winter
494,2019-01-21 18:00:00+01:00,67.5,2019,1,21,18,winter
495,2019-01-21 19:00:00+01:00,70.0,2019,1,21,19,winter
496,2019-01-21 20:00:00+01:00,76.5,2019,1,21,20,winter
497,2019-01-21 21:00:00+01:00,79.5,2019,1,21,21,winter
498,2019-01-21 22:00:00+01:00,77.5,2019,1,21,22,winter
499,2019-01-21 23:00:00+01:00,73.5,2019,1,21,23,winter
500,2019-01-22 00:00:00+01:00,68.5,2019,1,22,0,winter
501,2019-01-22 01:00:00+01:00,63.0,2019,1,22,1,winter
502,2019-01-22 02:00:00+01:00,55.5,2019,1,22,2,winter
503,2019-01-22 03:00:00+01:00,41.0,2019,1,22,3,winter
504,2019-01-22 04:00:00+01:00,28.0,2019,1,22,4,winter
505,2019-01-22 05:00:00+01:00,26.5,2019,1,22,5,winter
506,2019-01-22 06:00:00+01:00,30.5,2019,1,22,6,winter
507,2019-01-22 07:00:00+01:00,28.5,2019,1,22,7,winter
508,2019-01-22 08:00:00+01:00,37.5,2019,1,22,8,winter
509,2019-01-22 09:00:00+01:00,37.5,2019,1,22,9,winter
510,2019-01-22 10:00:00+01:00,33.5,2019,1,22,10,winter
511,2019-01-22 11:00:00+01:00,33.5,2019,1,22,11,winter
512,2019-01-22 12:00:00+01:00,33.0,2019,1,22,12,winter
513,2019-01-22 13:00:00+01:00,33.0,2019,1,22,13,winter
514,2019-01-22 14:00:00+01:00,32.5,2019,1,22,14,winter
515,2019-01-22 15:00:00+01:00,34.0,2019,1,22,15,winter
516,2019-01-22 16:00:00+01:00,38.0,2019,1,22,16,winter
517,2019-01-22 17:00:00+01:00,39.0,2019,1,22,17,winter
518,2019-01-22 18:00:00+01:00,42.5,2019,1,22,18,winter
519,2019-01-22 19:00:00+01:00,42.0,2019,1,22,19,winter
520,2019-01-22 20:00:00+01:00,37.0,2019,1,22,20,winter
521,2019-01-22 21:00:00+01:00,33.5,2019,1,22,21,winter
522,2019-01-22 22:00:00+01:00,29.0,2019,1,22,22,winter
523,2019-01-22 23:00:00+01:00,30.0,2019,1,22,23,winter
524,2019-01-23 00:00:00+01:00,27.0,2019,1,23,0,winter
525,2019-01-23 01:00:00+01:00,21.5,2019,1,23,1,winter
526,2019-01-23 02:00:00+01:00,20.0,2019,1,23,2,winter
527,2019-01-23 03:00:00+01:00,23.5,2019,1,23,3,winter
528,2019-01-23 04:00:00+01:00,18.0,2019,1,23,4,winter
529,2019-01-23 05:00:00+01:00,20.0,2019,1,23,5,winter
530,2019-01-23 06:00:00+01:00,29.0,2019,1,23,6,winter
531,2019-01-23 07:00:00+01:00,39.5,2019,1,23,7,winter
532,2019-01-23 08:00:00+01:00,53.0,2019,1,23,8,winter
533,2019-01-23 09:00:00+01:00,55.0,2019,1,23,9,winter
534,2019-01-23 10:00:00+01:00,54.5,2019,1,23,10,winter
535,2019-01-23 11:00:00+01:00,51.5,2019,1,23,11,winter
536,2019-01-23 12:00:00+01:00,55.5,2019,1,23,12,winter
537,2019-01-23 13:00:00+01:00,49.0,2019,1,23,13,winter
538,2019-01-23 14:00:00+01:00,46.5,2019,1,23,14,winter
539,2019-01-23 15:00:00+01:00,45.5,2019,1,23,15,winter
540,2019-01-23 16:00:00+01:00,46.5,2019,1,23,16,winter
541,2019-01-23 17:00:00+01:00,56.0,2019,1,23,17,winter
542,2019-01-23 18:00:00+01:00,58.0,2019,1,23,18,winter
543,2019-01-23 19:00:00+01:00,59.0,2019,1,23,19,winter
544,2019-01-23 20:00:00+01:00,55.5,2019,1,23,20,winter
545,2019-01-23 21:00:00+01:00,53.5,2019,1,23,21,winter
546,2019-01-23 22:00:00+01:00,54.0,2019,1,23,22,winter
547,2019-01-23 23:00:00+01:00,46.0,2019,1,23,23,winter
548,2019-01-24 00:00:00+01:00,33.5,2019,1,24,0,winter
549,2019-01-24 01:00:00+01:00,31.5,2019,1,24,1,winter
550,2019-01-24 02:00:00+01:00,25.5,2019,1,24,2,winter
551,2019-01-24 03:00:00+01:00,26.5,2019,1,24,3,winter
552,2019-01-24 04:00:00+01:00,25.0,2019,1,24,4,winter
553,2019-01-24 05:00:00+01:00,25.5,2019,1,24,5,winter
554,2019-01-24 06:00:00+01:00,34.5,2019,1,24,6,winter
555,2019-01-24 07:00:00+01:00,39.0,2019,1,24,7,winter
556,2019-01-24 08:00:00+01:00,48.0,2019,1,24,8,winter
557,2019-01-24 09:00:00+01:00,56.5,2019,1,24,9,winter
558,2019-01-24 10:00:00+01:00,53.0,2019,1,24,10,winter
559,2019-01-24 11:00:00+01:00,50.5,2019,1,24,11,winter
560,2019-01-24 12:00:00+01:00,52.5,2019,1,24,12,winter
561,2019-01-24 13:00:00+01:00,47.5,2019,1,24,13,winter
562,2019-01-24 14:00:00+01:00,44.0,2019,1,24,14,winter
563,2019-01-24 15:00:00+01:00,44.0,2019,1,24,15,winter
564,2019-01-24 16:00:00+01:00,48.0,2019,1,24,16,winter
565,2019-01-24 17:00:00+01:00,58.5,2019,1,24,17,winter
566,2019-01-24 18:00:00+01:00,67.0,2019,1,24,18,winter
567,2019-01-24 19:00:00+01:00,68.5,2019,1,24,19,winter
568,2019-01-24 20:00:00+01:00,71.5,2019,1,24,20,winter
569,2019-01-24 21:00:00+01:00,67.0,2019,1,24,21,winter
570,2019-01-24 22:00:00+01:00,65.5,2019,1,24,22,winter
571,2019-01-24 23:00:00+01:00,58.0,2019,1,24,23,winter
572,2019-01-25 00:00:00+01:00,59.5,2019,1,25,0,winter
573,2019-01-25 01:00:00+01:00,56.0,2019,1,25,1,winter
574,2019-01-25 02:00:00+01:00,55.5,2019,1,25,2,winter
575,2019-01-25 03:00:00+01:00,44.5,2019,1,25,3,winter
576,2019-01-25 04:00:00+01:00,49.0,2019,1,25,4,winter
577,2019-01-25 05:00:00+01:00,43.5,2019,1,25,5,winter
578,2019-01-25 06:00:00+01:00,48.0,2019,1,25,6,winter
579,2019-01-25 07:00:00+01:00,48.0,2019,1,25,7,winter
580,2019-01-25 08:00:00+01:00,54.5,2019,1,25,8,winter
581,2019-01-25 09:00:00+01:00,50.0,2019,1,25,9,winter
582,2019-01-25 10:00:00+01:00,49.0,2019,1,25,10,winter
583,2019-01-25 11:00:00+01:00,44.0,2019,1,25,11,winter
584,2019-01-25 12:00:00+01:00,47.0,2019,1,25,12,winter
585,2019-01-25 13:00:00+01:00,47.0,2019,1,25,13,winter
586,2019-01-25 14:00:00+01:00,46.5,2019,1,25,14,winter
587,2019-01-25 15:00:00+01:00,45.5,2019,1,25,15,winter
588,2019-01-25 16:00:00+01:00,50.5,2019,1,25,16,winter
589,2019-01-25 17:00:00+01:00,50.5,2019,1,25,17,winter
590,2019-01-25 18:00:00+01:00,51.5,2019,1,25,18,winter
591,2019-01-25 19:00:00+01:00,47.0,2019,1,25,19,winter
592,2019-01-25 20:00:00+01:00,45.0,2019,1,25,20,winter
593,2019-01-25 21:00:00+01:00,47.0,2019,1,25,21,winter
594,2019-01-25 22:00:00+01:00,50.0,2019,1,25,22,winter
595,2019-01-25 23:00:00+01:00,48.5,2019,1,25,23,winter
596,2019-01-26 00:00:00+01:00,46.5,2019,1,26,0,winter
597,2019-01-26 01:00:00+01:00,41.5,2019,1,26,1,winter
598,2019-01-26 02:00:00+01:00,36.0,2019,1,26,2,winter
599,2019-01-26 03:00:00+01:00,36.0,2019,1,26,3,winter
600,2019-01-26 04:00:00+01:00,33.0,2019,1,26,4,winter
601,2019-01-26 05:00:00+01:00,30.5,2019,1,26,5,winter
602,2019-01-26 06:00:00+01:00,27.0,2019,1,26,6,winter
603,2019-01-26 07:00:00+01:00,26.5,2019,1,26,7,winter
604,2019-01-26 08:00:00+01:00,28.0,2019,1,26,8,winter
605,2019-01-26 09:00:00+01:00,28.0,2019,1,26,9,winter
606,2019-01-26 10:00:00+01:00,35.5,2019,1,26,10,winter
607,2019-01-26 11:00:00+01:00,35.5,2019,1,26,11,winter
608,2019-01-26 12:00:00+01:00,31.5,2019,1,26,12,winter
609,2019-01-26 13:00:00+01:00,32.0,2019,1,26,13,winter
610,2019-01-26 14:00:00+01:00,27.0,2019,1,26,14,winter
611,2019-01-26 15:00:00+01:00,28.0,2019,1,26,15,winter
612,2019-01-26 16:00:00+01:00,32.0,2019,1,26,16,winter
613,2019-01-26 17:00:00+01:00,30.0,2019,1,26,17,winter
614,2019-01-26 18:00:00+01:00,27.0,2019,1,26,18,winter
615,2019-01-26 19:00:00+01:00,28.0,2019,1,26,19,winter
616,2019-01-26 20:00:00+01:00,30.0,2019,1,26,20,winter
617,2019-01-26 21:00:00+01:00,30.0,2019,1,26,21,winter
618,2019-01-26 22:00:00+01:00,25.0,2019,1,26,22,winter
619,2019-01-26 23:00:00+01:00,22.0,2019,1,26,23,winter
620,2019-01-27 00:00:00+01:00,19.5,2019,1,27,0,winter
621,2019-01-27 01:00:00+01:00,16.5,2019,1,27,1,winter
622,2019-01-27 02:00:00+01:00,14.0,2019,1,27,2,winter
623,2019-01-27 03:00:00+01:00,11.5,2019,1,27,3,winter
624,2019-01-27 04:00:00+01:00,9.5,2019,1,27,4,winter
625,2019-01-27 05:00:00+01:00,7.0,2019,1,27,5,winter
626,2019-01-27 06:00:00+01:00,7.0,2019,1,27,6,winter
627,2019-01-27 07:00:00+01:00,7.0,2019,1,27,7,winter
628,2019-01-27 08:00:00+01:00,7.0,2019,1,27,8,winter
629,2019-01-27 09:00:00+01:00,7.0,2019,1,27,9,winter
630,2019-01-27 10:00:00+01:00,13.0,2019,1,27,10,winter
631,2019-01-27 11:00:00+01:00,17.0,2019,1,27,11,winter
632,2019-01-27 12:00:00+01:00,19.0,2019,1,27,12,winter
633,2019-01-27 13:00:00+01:00,28.0,2019,1,27,13,winter
634,2019-01-27 14:00:00+01:00,28.0,2019,1,27,14,winter
635,2019-01-27 15:00:00+01:00,25.0,2019,1,27,15,winter
636,2019-01-27 16:00:00+01:00,29.0,2019,1,27,16,winter
637,2019-01-27 17:00:00+01:00,27.5,2019,1,27,17,winter
638,2019-01-27 18:00:00+01:00,31.5,2019,1,27,18,winter
639,2019-01-27 19:00:00+01:00,30.5,2019,1,27,19,winter
640,2019-01-27 20:00:00+01:00,32.5,2019,1,27,20,winter
641,2019-01-27 21:00:00+01:00,29.5,2019,1,27,21,winter
642,2019-01-27 22:00:00+01:00,23.5,2019,1,27,22,winter
643,2019-01-27 23:00:00+01:00,18.5,2019,1,27,23,winter
644,2019-01-28 00:00:00+01:00,11.0,2019,1,28,0,winter
645,2019-01-28 01:00:00+01:00,9.0,2019,1,28,1,winter
646,2019-01-28 02:00:00+01:00,6.5,2019,1,28,2,winter
647,2019-01-28 03:00:00+01:00,5.0,2019,1,28,3,winter
648,2019-01-28 04:00:00+01:00,5.0,2019,1,28,4,winter
649,2019-01-28 05:00:00+01:00,7.0,2019,1,28,5,winter
650,2019-01-28 06:00:00+01:00,10.5,2019,1,28,6,winter
651,2019-01-28 07:00:00+01:00,21.0,2019,1,28,7,winter
652,2019-01-28 08:00:00+01:00,34.0,2019,1,28,8,winter
653,2019-01-28 09:00:00+01:00,42.0,2019,1,28,9,winter
654,2019-01-28 10:00:00+01:00,36.0,2019,1,28,10,winter
655,2019-01-28 11:00:00+01:00,40.5,2019,1,28,11,winter
656,2019-01-28 12:00:00+01:00,32.0,2019,1,28,12,winter
657,2019-01-28 13:00:00+01:00,27.5,2019,1,28,13,winter
658,2019-01-28 14:00:00+01:00,32.5,2019,1,28,14,winter
659,2019-01-28 15:00:00+01:00,32.5,2019,1,28,15,winter
660,2019-01-28 16:00:00+01:00,40.0,2019,1,28,16,winter
661,2019-01-28 17:00:00+01:00,50.5,2019,1,28,17,winter
662,2019-01-28 18:00:00+01:00,61.5,2019,1,28,18,winter
663,2019-01-28 19:00:00+01:00,54.0,2019,1,28,19,winter
664,2019-01-28 20:00:00+01:00,43.5,2019,1,28,20,winter
665,2019-01-28 21:00:00+01:00,37.0,2019,1,28,21,winter
666,2019-01-28 22:00:00+01:00,40.5,2019,1,28,22,winter
667,2019-01-28 23:00:00+01:00,42.0,2019,1,28,23,winter
668,2019-01-29 00:00:00+01:00,52.0,2019,1,29,0,winter
669,2019-01-29 01:00:00+01:00,48.0,2019,1,29,1,winter
670,2019-01-29 02:00:00+01:00,37.0,2019,1,29,2,winter
671,2019-01-29 03:00:00+01:00,25.0,2019,1,29,3,winter
672,2019-01-29 04:00:00+01:00,34.5,2019,1,29,4,winter
673,2019-01-29 05:00:00+01:00,31.0,2019,1,29,5,winter
674,2019-01-29 06:00:00+01:00,43.5,2019,1,29,6,winter
675,2019-01-29 07:00:00+01:00,52.0,2019,1,29,7,winter
676,2019-01-29 08:00:00+01:00,59.0,2019,1,29,8,winter
677,2019-01-29 09:00:00+01:00,65.0,2019,1,29,9,winter
678,2019-01-29 10:00:00+01:00,57.0,2019,1,29,10,winter
679,2019-01-29 11:00:00+01:00,50.5,2019,1,29,11,winter
680,2019-01-29 12:00:00+01:00,40.5,2019,1,29,12,winter
681,2019-01-29 13:00:00+01:00,32.5,2019,1,29,13,winter
682,2019-01-29 14:00:00+01:00,29.0,2019,1,29,14,winter
683,2019-01-29 15:00:00+01:00,35.5,2019,1,29,15,winter
684,2019-01-29 16:00:00+01:00,36.0,2019,1,29,16,winter
685,2019-01-29 17:00:00+01:00,38.0,2019,1,29,17,winter
686,2019-01-29 18:00:00+01:00,40.0,2019,1,29,18,winter
687,2019-01-29 19:00:00+01:00,35.0,2019,1,29,19,winter
688,2019-01-29 20:00:00+01:00,50.5,2019,1,29,20,winter
689,2019-01-29 21:00:00+01:00,42.5,2019,1,29,21,winter
690,2019-01-29 22:00:00+01:00,39.0,2019,1,29,22,winter
691,2019-01-29 23:00:00+01:00,37.0,2019,1,29,23,winter
692,2019-01-30 00:00:00+01:00,37.0,2019,1,30,0,winter
693,2019-01-30 01:00:00+01:00,32.5,2019,1,30,1,winter
694,2019-01-30 02:00:00+01:00,25.5,2019,1,30,2,winter
695,2019-01-30 03:00:00+01:00,19.0,2019,1,30,3,winter
696,2019-01-30 04:00:00+01:00,26.5,2019,1,30,4,winter
697,2019-01-30 05:00:00+01:00,39.0,2019,1,30,5,winter
698,2019-01-30 06:00:00+01:00,45.0,2019,1,30,6,winter
699,2019-01-30 07:00:00+01:00,48.5,2019,1,30,7,winter
700,2019-01-30 08:00:00+01:00,58.5,2019,1,30,8,winter
701,2019-01-30 09:00:00+01:00,61.0,2019,1,30,9,winter
702,2019-01-30 10:00:00+01:00,58.5,2019,1,30,10,winter
703,2019-01-30 11:00:00+01:00,57.0,2019,1,30,11,winter
704,2019-01-30 12:00:00+01:00,52.0,2019,1,30,12,winter
705,2019-01-30 13:00:00+01:00,51.0,2019,1,30,13,winter
706,2019-01-30 14:00:00+01:00,50.0,2019,1,30,14,winter
707,2019-01-30 15:00:00+01:00,54.5,2019,1,30,15,winter
708,2019-01-30 16:00:00+01:00,60.5,2019,1,30,16,winter
709,2019-01-30 17:00:00+01:00,58.5,2019,1,30,17,winter
710,2019-01-30 18:00:00+01:00,53.5,2019,1,30,18,winter
711,2019-01-30 19:00:00+01:00,64.5,2019,1,30,19,winter
712,2019-01-30 20:00:00+01:00,68.5,2019,1,30,20,winter
713,2019-01-30 21:00:00+01:00,57.0,2019,1,30,21,winter
714,2019-01-30 22:00:00+01:00,50.0,2019,1,30,22,winter
715,2019-01-30 23:00:00+01:00,56.5,2019,1,30,23,winter
716,2019-01-31 00:00:00+01:00,64.0,2019,1,31,0,winter
717,2019-01-31 01:00:00+01:00,53.5,2019,1,31,1,winter
718,2019-01-31 02:00:00+01:00,44.5,2019,1,31,2,winter
719,2019-01-31 03:00:00+01:00,44.0,2019,1,31,3,winter
720,2019-01-31 04:00:00+01:00,51.5,2019,1,31,4,winter
721,2019-01-31 05:00:00+01:00,56.0,2019,1,31,5,winter
722,2019-01-31 06:00:00+01:00,56.5,2019,1,31,6,winter
723,2019-01-31 07:00:00+01:00,45.0,2019,1,31,7,winter
724,2019-01-31 08:00:00+01:00,56.5,2019,1,31,8,winter
725,2019-01-31 09:00:00+01:00,56.5,2019,1,31,9,winter
726,2019-01-31 10:00:00+01:00,51.5,2019,1,31,10,winter
727,2019-01-31 11:00:00+01:00,50.0,2019,1,31,11,winter
728,2019-01-31 12:00:00+01:00,50.5,2019,1,31,12,winter
729,2019-01-31 13:00:00+01:00,52.0,2019,1,31,13,winter
730,2019-01-31 14:00:00+01:00,47.5,2019,1,31,14,winter
731,2019-01-31 15:00:00+01:00,33.5,2019,1,31,15,winter
732,2019-01-31 16:00:00+01:00,42.0,2019,1,31,16,winter
733,2019-01-31 17:00:00+01:00,58.0,2019,1,31,17,winter
734,2019-01-31 18:00:00+01:00,68.0,2019,1,31,18,winter
735,2019-01-31 19:00:00+01:00,75.5,2019,1,31,19,winter
736,2019-01-31 20:00:00+01:00,59.0,2019,1,31,20,winter
737,2019-01-31 21:00:00+01:00,47.0,2019,1,31,21,winter
738,2019-01-31 22:00:00+01:00,36.5,2019,1,31,22,winter
739,2019-01-31 23:00:00+01:00,33.5,2019,1,31,23,winter
740,2019-02-01 00:00:00+01:00,34.5,2019,2,1,0,winter
741,2019-02-01 01:00:00+01:00,32.5,2019,2,1,1,winter
742,2019-02-01 02:00:00+01:00,30.0,2019,2,1,2,winter
743,2019-02-01 03:00:00+01:00,25.0,2019,2,1,3,winter
744,2019-02-01 04:00:00+01:00,29.0,2019,2,1,4,winter
745,2019-02-01 05:00:00+01:00,34.5,2019,2,1,5,winter
746,2019-02-01 06:00:00+01:00,42.0,2019,2,1,6,winter
747,2019-02-01 07:00:00+01:00,65.5,2019,2,1,7,winter
748,2019-02-01 08:00:00+01:00,77.0,2019,2,1,8,winter
749,2019-02-01 09:00:00+01:00,82.5,2019,2,1,9,winter
750,2019-02-01 10:00:00+01:00,66.0,2019,2,1,10,winter
751,2019-02-01 11:00:00+01:00,56.0,2019,2,1,11,winter
752,2019-02-01 12:00:00+01:00,57.5,2019,2,1,12,winter
753,2019-02-01 13:00:00+01:00,53.0,2019,2,1,13,winter
754,2019-02-01 14:00:00+01:00,54.5,2019,2,1,14,winter
755,2019-02-01 15:00:00+01:00,46.0,2019,2,1,15,winter
756,2019-02-01 16:00:00+01:00,54.0,2019,2,1,16,winter
757,2019-02-01 17:00:00+01:00,54.0,2019,2,1,17,winter
758,2019-02-01 18:00:00+01:00,75.0,2019,2,1,18,winter
759,2019-02-01 19:00:00+01:00,91.0,2019,2,1,19,winter
760,2019-02-01 20:00:00+01:00,87.5,2019,2,1,20,winter
761,2019-02-01 21:00:00+01:00,78.0,2019,2,1,21,winter
762,2019-02-01 22:00:00+01:00,78.0,2019,2,1,22,winter
763,2019-02-01 23:00:00+01:00,70.5,2019,2,1,23,winter
764,2019-02-02 00:00:00+01:00,66.5,2019,2,2,0,winter
765,2019-02-02 01:00:00+01:00,63.5,2019,2,2,1,winter
766,2019-02-02 02:00:00+01:00,58.0,2019,2,2,2,winter
767,2019-02-02 03:00:00+01:00,56.5,2019,2,2,3,winter
768,2019-02-02 04:00:00+01:00,55.5,2019,2,2,4,winter
769,2019-02-02 05:00:00+01:00,53.0,2019,2,2,5,winter
770,2019-02-02 06:00:00+01:00,53.5,2019,2,2,6,winter
771,2019-02-02 07:00:00+01:00,51.5,2019,2,2,7,winter
772,2019-02-02 08:00:00+01:00,48.0,2019,2,2,8,winter
773,2019-02-02 09:00:00+01:00,48.0,2019,2,2,9,winter
774,2019-02-02 10:00:00+01:00,49.5,2019,2,2,10,winter
775,2019-02-02 11:00:00+01:00,47.0,2019,2,2,11,winter
776,2019-02-02 12:00:00+01:00,45.0,2019,2,2,12,winter
777,2019-02-02 13:00:00+01:00,46.0,2019,2,2,13,winter
778,2019-02-02 14:00:00+01:00,47.0,2019,2,2,14,winter
779,2019-02-02 15:00:00+01:00,49.5,2019,2,2,15,winter
780,2019-02-02 16:00:00+01:00,54.5,2019,2,2,16,winter
781,2019-02-02 17:00:00+01:00,60.0,2019,2,2,17,winter
782,2019-02-02 18:00:00+01:00,62.5,2019,2,2,18,winter
783,2019-02-02 19:00:00+01:00,61.0,2019,2,2,19,winter
784,2019-02-02 20:00:00+01:00,55.0,2019,2,2,20,winter
785,2019-02-02 21:00:00+01:00,47.5,2019,2,2,21,winter
786,2019-02-02 22:00:00+01:00,49.0,2019,2,2,22,winter
787,2019-02-02 23:00:00+01:00,50.0,2019,2,2,23,winter
788,2019-02-03 00:00:00+01:00,50.5,2019,2,3,0,winter
789,2019-02-03 01:00:00+01:00,45.0,2019,2,3,1,winter
790,2019-02-03 02:00:00+01:00,38.0,2019,2,3,2,winter
791,2019-02-03 03:00:00+01:00,39.0,2019,2,3,3,winter
792,2019-02-03 04:00:00+01:00,39.5,2019,2,3,4,winter
793,2019-02-03 05:00:00+01:00,32.0,2019,2,3,5,winter
